Rupture,Magnitude,Aggregate Loss
smlt=00|ses=0005|src=230-346|rup=001-01,5.2500000,540198902.0110000
smlt=00|ses=0003|src=230-12|rup=001-01,5.2500000,539970624.4750000
smlt=00|ses=0003|src=232-83|rup=002-01,5.7500000,532826839.2260000
smlt=00|ses=0005|src=229-34|rup=002-01,5.7500000,524739808.4160000
smlt=00|ses=0002|src=230-307|rup=002-01,5.7500000,523274288.4870000
smlt=00|ses=0006|src=229-136|rup=001-01,5.2500000,516403907.9150000
smlt=00|ses=0006|src=235-149|rup=002-01,5.7500000,514702752.5550000
smlt=00|ses=0003|src=230-272|rup=001-01,5.2500000,508829545.7510000
smlt=00|ses=0002|src=230-137|rup=001-01,5.2500000,507788871.1220000
smlt=00|ses=0005|src=235-226|rup=001-01,5.2500000,504449811.6940000
smlt=00|ses=0002|src=229-97|rup=001-01,5.2500000,494921070.8810000
smlt=00|ses=0006|src=229-126|rup=003-01,6.2500000,493930665.2900000
smlt=00|ses=0007|src=230-74|rup=001-01,5.2500000,488549651.6860000
smlt=00|ses=0005|src=235-392|rup=003-01,6.2500000,487007697.3960000
smlt=00|ses=0009|src=229-67|rup=001-01,5.2500000,483735090.6480000
smlt=00|ses=0002|src=230-96|rup=001-01,5.2500000,477017410.4930000
smlt=00|ses=0008|src=232-108|rup=002-01,5.7500000,473010821.7460000
smlt=00|ses=0006|src=227-200|rup=001-01,5.2500000,468427251.5300000
smlt=00|ses=0001|src=235-318|rup=003-01,6.2500000,466724958.2400000
smlt=00|ses=0007|src=229-119|rup=002-01,5.7500000,462534841.8830000
smlt=00|ses=0010|src=229-165|rup=002-01,5.7500000,462507292.8840000
smlt=00|ses=0003|src=232-84|rup=002-01,5.7500000,461187804.9040000
smlt=00|ses=0010|src=231-277|rup=003-01,6.2500000,460813064.8010000
smlt=00|ses=0010|src=227-195|rup=001-01,5.2500000,452615220.1300000
smlt=00|ses=0004|src=230-101|rup=001-01,5.2500000,450629837.0840000
smlt=00|ses=0001|src=235-432|rup=002-01,5.7500000,450156767.2170000
smlt=00|ses=0007|src=235-393|rup=002-01,5.7500000,446194028.0640000
smlt=00|ses=0003|src=227-174|rup=001-01,5.2500000,442399190.8440000
smlt=00|ses=0005|src=231-171|rup=003-01,6.2500000,439149245.5080000
smlt=00|ses=0004|src=231-275|rup=001-01,5.2500000,438436095.8020000
smlt=00|ses=0004|src=234-91|rup=004-01,6.7500000,434017716.6370000
smlt=00|ses=0008|src=229-53|rup=001-01,5.2500000,432505410.8990000
smlt=00|ses=0009|src=231-40|rup=001-01,5.2500000,432471943.9370000
smlt=00|ses=0009|src=234-22|rup=004-01,6.7500000,414095335.4600000
smlt=00|ses=0009|src=229-131|rup=003-01,6.2500000,412941887.3630000
smlt=00|ses=0010|src=229-133|rup=001-01,5.2500000,411569275.9650000
smlt=00|ses=0003|src=231-162|rup=001-01,5.2500000,404952791.5480000
smlt=00|ses=0005|src=231-156|rup=001-01,5.2500000,403764414.4680000
smlt=00|ses=0006|src=230-327|rup=001-01,5.2500000,401161212.1940000
smlt=00|ses=0003|src=229-7|rup=002-01,5.7500000,398863420.2790000
smlt=00|ses=0004|src=232-69|rup=001-01,5.2500000,398263764.0840000
smlt=00|ses=0003|src=230-158|rup=001-01,5.2500000,386773655.2000000
smlt=00|ses=0010|src=232-87|rup=003-01,6.2500000,386660422.1630000
smlt=00|ses=0009|src=235-437|rup=002-01,5.7500000,385927955.2100000
smlt=00|ses=0010|src=232-16|rup=003-01,6.2500000,384301665.9010000
smlt=00|ses=0005|src=230-312|rup=001-01,5.2500000,379336970.5990000
smlt=00|ses=0008|src=230-333|rup=001-01,5.2500000,377783702.2170000
smlt=00|ses=0009|src=229-124|rup=001-01,5.2500000,375997964.3950000
smlt=00|ses=0008|src=235-314|rup=002-01,5.7500000,375064126.3910000
smlt=00|ses=0003|src=235-315|rup=003-01,6.2500000,373005520.1060000
smlt=00|ses=0008|src=229-106|rup=004-01,6.7500000,372622520.3780000
smlt=00|ses=0008|src=374-133|rup=003-01,6.2500000,371034754.2380000
smlt=00|ses=0002|src=235-469|rup=001-01,5.2500000,370520273.5760000
smlt=00|ses=0006|src=229-139|rup=002-01,5.7500000,368085022.8790000
smlt=00|ses=0004|src=229-12|rup=001-01,5.2500000,367930309.5020000
smlt=00|ses=0004|src=229-100|rup=001-01,5.2500000,367689049.4070000
smlt=00|ses=0008|src=231-102|rup=001-01,5.2500000,362290991.0320000
smlt=00|ses=0001|src=232-79|rup=002-01,5.7500000,361923727.5980000
smlt=00|ses=0005|src=235-483|rup=001-01,5.2500000,352859786.9630000
smlt=00|ses=0008|src=231-207|rup=001-01,5.2500000,346752359.3320000
smlt=00|ses=0006|src=230-260|rup=001-01,5.2500000,346063133.3420000
smlt=00|ses=0001|src=229-46|rup=001-01,5.2500000,344577138.6350000
smlt=00|ses=0006|src=229-86|rup=003-01,6.2500000,344076725.1470000
smlt=00|ses=0009|src=229-159|rup=002-01,5.7500000,343874404.3900000
smlt=00|ses=0002|src=235-228|rup=002-01,5.7500000,343146476.3730000
smlt=00|ses=0006|src=229-109|rup=003-01,6.2500000,342491846.3180000
smlt=00|ses=0009|src=235-326|rup=002-01,5.7500000,341908847.1710000
smlt=00|ses=0008|src=235-126|rup=003-01,6.2500000,341480353.0110000
smlt=00|ses=0004|src=231-114|rup=001-01,5.2500000,339801524.7430000
smlt=00|ses=0006|src=235-388|rup=001-01,5.2500000,335496566.3050000
smlt=00|ses=0002|src=227-203|rup=001-01,5.2500000,333404806.3460000
smlt=00|ses=0001|src=232-97|rup=001-01,5.2500000,331239962.1830000
smlt=00|ses=0008|src=235-248|rup=002-01,5.7500000,331198470.3960000
smlt=00|ses=0009|src=229-164|rup=002-01,5.7500000,324536937.3660000
smlt=00|ses=0003|src=227-145|rup=002-01,5.7500000,324073720.9650000
smlt=00|ses=0009|src=232-87|rup=001-01,5.2500000,322610157.8050000
smlt=00|ses=0009|src=229-150|rup=001-01,5.2500000,322567020.1790000
smlt=00|ses=0001|src=235-303|rup=001-01,5.2500000,318554642.6330000
smlt=00|ses=0008|src=229-143|rup=002-01,5.7500000,318436900.3920000
smlt=00|ses=0006|src=229-142|rup=002-01,5.7500000,318122690.2660000
